2015.10.22,12:00,1.13123,1.13248,1.11779,1.11958,22899
2015.10.22,16:00,1.11958,1.12119,1.11180,1.11364,33526
2015.10.22,20:00,1.11359,1.11382,1.10994,1.11072,15072
2015.10.23,00:00,1.11072,1.11084,1.10711,1.10892,13467
2015.10.23,04:00,1.10892,1.11186,1.10892,1.11087,11543
2015.10.23,08:00,1.11086,1.11367,1.10908,1.11283,20852
2015.10.23,12:00,1.11283,1.11390,1.10267,1.10458,26827
2015.10.23,16:00,1.10458,1.10561,1.10055,1.10153,27728
2015.10.23,20:00,1.10151,1.10166,1.09957,1.10097,12059
2015.10.26,00:00,1.09979,1.10307,1.09979,1.10200,11047
2015.10.26,04:00,1.10199,1.10388,1.10143,1.10346,7502
2015.10.26,08:00,1.10346,1.10553,1.10269,1.10380,13957
2015.10.26,12:00,1.10380,1.10456,1.10119,1.10154,18547
2015.10.26,16:00,1.10156,1.10578,1.10031,1.10512,24145
2015.10.26,20:00,1.10513,1.10674,1.10412,1.10561,9280
2015.10.27,00:00,1.10562,1.10628,1.10469,1.10480,7446
2015.10.27,04:00,1.10480,1.10685,1.10443,1.10631,7543
2015.10.27,08:00,1.10632,1.10711,1.10415,1.10431,13490
2015.10.27,12:00,1.10431,1.10777,1.10353,1.10491,19290
2015.10.27,16:00,1.10490,1.10661,1.10294,1.10374,24536
2015.10.27,20:00,1.10374,1.10496,1.10325,1.10495,10339
2015.10.28,00:00,1.10490,1.10518,1.10254,1.10304,8771
2015.10.28,04:00,1.10304,1.10389,1.10244,1.10336,7449
2015.10.28,08:00,1.10336,1.10588,1.10272,1.10437,12437
2015.10.28,12:00,1.10436,1.10890,1.10415,1.10867,18059
2015.10.28,16:00,1.10872,1.10947,1.10569,1.10696,22822
2015.10.28,20:00,1.10697,1.10823,1.08962,1.09210,26725
2015.10.29,00:00,1.09212,1.09314,1.09022,1.09088,11258
2015.10.29,04:00,1.09088,1.09336,1.09065,1.09238,9124
2015.10.29,08:00,1.09239,1.09446,1.09158,1.09433,18062
2015.10.29,12:00,1.09437,1.09758,1.09341,1.09346,24530
2015.10.29,16:00,1.09345,1.09845,1.09240,1.09613,25703
2015.10.29,20:00,1.09614,1.09806,1.09505,1.09749,10497
2015.10.30,00:00,1.09751,1.09969,1.09728,1.09834,9290
2015.10.30,04:00,1.09835,1.09936,1.09646,1.09770,13722
2015.10.30,08:00,1.09769,1.10158,1.09721,1.10060,20759
2015.10.30,12:00,1.10061,1.10353,1.09941,1.10070,22955
2015.10.30,16:00,1.10069,1.10712,1.09987,1.10192,29510
2015.10.30,20:00,1.10192,1.10239,1.09860,1.09967,13996
2015.11.02,00:00,1.10331,1.10365,1.10170,1.10313,10701
2015.11.02,04:00,1.10312,1.10377,1.10236,1.10322,5508
2015.11.02,08:00,1.10322,1.10487,1.10034,1.10035,19366
2015.11.02,12:00,1.10031,1.10516,1.09994,1.10496,16803
2015.11.02,16:00,1.10495,1.10495,1.10146,1.10199,18556
2015.11.02,20:00,1.10201,1.10298,1.10055,1.10139,6731
2015.11.03,00:00,1.10136,1.10179,1.10060,1.10096,6688
2015.11.03,04:00,1.10097,1.10191,1.10095,1.10187,5054
2015.11.03,08:00,1.10187,1.10292,1.09769,1.09844,15908
2015.11.03,12:00,1.09843,1.09885,1.09564,1.09647,18566
2015.11.03,16:00,1.09647,1.09677,1.09353,1.09575,21625
2015.11.03,20:00,1.09578,1.09689,1.09432,1.09614,11726
2015.11.04,00:00,1.09614,1.09669,1.09435,1.09461,10830
2015.11.04,04:00,1.09463,1.09568,1.09368,1.09566,7445
2015.11.04,08:00,1.09567,1.09567,1.09154,1.09167,18722
2015.11.04,12:00,1.09167,1.09384,1.09036,1.09056,19590
2015.11.04,16:00,1.09055,1.09111,1.08440,1.08548,28887
2015.11.04,20:00,1.08549,1.08647,1.08433,1.08638,9990
2015.11.05,00:00,1.08639,1.08723,1.08561,1.08692,8343
2015.11.05,04:00,1.08693,1.08759,1.08630,1.08705,6487
2015.11.05,08:00,1.08706,1.08917,1.08327,1.08640,21673
2015.11.05,12:00,1.08640,1.08965,1.08496,1.08795,23610
2015.11.05,16:00,1.08793,1.08921,1.08569,1.08639,24248
2015.11.05,20:00,1.08638,1.08890,1.08626,1.08828,8570
2015.11.06,00:00,1.08824,1.08875,1.08782,1.08862,6345
2015.11.06,04:00,1.08863,1.08928,1.08766,1.08812,6725
2015.11.06,08:00,1.08810,1.08845,1.08623,1.08644,17158
2015.11.06,12:00,1.08643,1.08836,1.07066,1.07339,21262
2015.11.06,16:00,1.07340,1.07512,1.07066,1.07357,30105
2015.11.06,20:00,1.07356,1.07463,1.07198,1.07384,9444
2015.11.09,00:00,1.07294,1.07483,1.07187,1.07467,8190
2015.11.09,04:00,1.07471,1.07704,1.07448,1.07639,7807
2015.11.09,08:00,1.07640,1.07770,1.07524,1.07689,17700
2015.11.09,12:00,1.07690,1.07892,1.07340,1.07409,20584
2015.11.09,16:00,1.07408,1.07821,1.07259,1.07567,25089
2015.11.09,20:00,1.07565,1.07668,1.07447,1.07498,8594
2015.11.10,00:00,1.07499,1.07612,1.07465,1.07486,7797
2015.11.10,04:00,1.07485,1.07543,1.07364,1.07454,5760
2015.11.10,08:00,1.07455,1.07632,1.07287,1.07356,18330
2015.11.10,12:00,1.07357,1.07436,1.06815,1.06949,21756
2015.11.10,16:00,1.06947,1.07064,1.06735,1.07038,23459
2015.11.10,20:00,1.07036,1.07297,1.06956,1.07230,11247
2015.11.11,00:00,1.07231,1.07483,1.07166,1.07469,10263
2015.11.11,04:00,1.07476,1.07728,1.07467,1.07578,10771
2015.11.11,08:00,1.07577,1.07595,1.07318,1.07487,16663
2015.11.11,12:00,1.07486,1.07512,1.07047,1.07330,16377
2015.11.11,16:00,1.07332,1.07528,1.07064,1.07280,19417
2015.11.11,20:00,1.07279,1.07441,1.07246,1.07398,6338
2015.11.12,00:00,1.07416,1.07793,1.07411,1.07714,11896
2015.11.12,04:00,1.07716,1.07736,1.07507,1.07561,8680
2015.11.12,08:00,1.07562,1.07591,1.06904,1.07116,20638
2015.11.12,12:00,1.07116,1.07388,1.07071,1.07245,19653
2015.11.12,16:00,1.07245,1.08076,1.07212,1.07778,31453
2015.11.12,20:00,1.07779,1.08291,1.07654,1.08110,14430
2015.11.13,00:00,1.08116,1.08162,1.07842,1.07865,11121
2015.11.13,04:00,1.07864,1.07958,1.07834,1.07857,7630
2015.11.13,08:00,1.07857,1.07877,1.07511,1.07553,17976
2015.11.13,12:00,1.07554,1.08070,1.07326,1.07342,22992
2015.11.13,16:00,1.07343,1.07541,1.07132,1.07251,25599
2015.11.13,20:00,1.07250,1.07601,1.07192,1.07562,9547
2015.11.16,00:00,1.07400,1.07438,1.06858,1.07107,16773
2015.11.16,04:00,1.07106,1.07271,1.07104,1.07247,5882
2015.11.16,08:00,1.07248,1.07572,1.07151,1.07255,19123
